ID	Language_ID	Parameter_ID	Form	Segments	BorrowedScore	Essential	Borrowability
40-9-29-1	40	9-290	ilanhit’oj	i l a n̥ i t ʔ o x	0.0	False	0.111524163569
40-9-31-1	40	9-310	ifwetlhi	i fʷ e t lˠ i	0.0	False	0.167525773196
40-9-32-1	40	9-320	itunhi	i t u n̥ i	0.0	False	0.0852272727273
40-9-33-1	40	9-330	itunhi	i t u n̥ i	0.0	False	0.135859519409
40-9-34-1	40	9-340	itsoy	i ts o j	0.0	False	0.10447761194
40-9-34-2	40	9-340	iti’pe’	i t i ʔ p e ʔ	0.0	False	0.10447761194
40-9-341-1	40	9-341	ifwehyenlhi	i fʷ e h j e n lˠ i	0.0	False	0.107859531773
40-9-342-1	40	9-342	hits’ifwinhu	h i ts ʔ i fʷ i n̥ u	0.0	False	0.200203252033
40-9-343-1	40	9-343	hits’ifwin	h i ts ʔ i fʷ i n	0.0	False	0.181734317343
40-9-35-1	40	9-350	itsoy	i ts o j	0.0	False	0.13064516129
40-9-36-1	40	9-360	ilej	i l e x	0.0	False	0.0982142857143
40-9-37-1	40	9-370	isek	i s e k	0.0	False	0.132530120482
40-9-38-1	40	9-380	eskuwa	e s k u w a	1.0	False	0.177215189873
40-9-422-1	40	9-422	tochemetcha	t o tʃ e m e t tʃ a	0.0	False	0.3515625
40-9-43-1	40	9-430	kalpintelu	k a l p i n t e l u	1.0	False	0.506944444444
40-9-44-1	40	9-440	ipotsin	i p o ts i n	0.0	False	0.198921105866
40-9-46-1	40	9-460	ituyen	i t u j e n	0.0	False	0.146341463415
40-9-461-1	40	9-461	tishu	t i s h u	0.0	False	0.0426829268293
40-9-48-1	40	9-480	alhetaj chos	a lˠ e t a x # tʃ o s	0.0	False	0.422619047619
40-9-49-1	40	9-490	maltiya	m a l t i j a	1.0	False	0.45145631068
40-9-5-1	40	9-500	hal’o lhele	h a l ʔ o # lˠ e l e	0.0	False	0.408783783784
40-9-6-1	40	9-600	herrero	h e r r e r o	1.0	False	0.29012345679
40-9-64-1	40	9-640	oro	o r o	1.0	False	0.574742268041
40-9-65-1	40	9-650	plata	p l a t a	1.0	False	0.508695652174
40-9-66-1	40	9-660	bronce	b r o n c e	1.0	False	0.586419753086
40-9-67-1	40	9-670	lachinaj	l a tʃ i n a x	0.0	False	0.272727272727
40-9-68-1	40	9-680	lachinaj mukw	l a tʃ i n a x # m u kʷ	0.0	False	0.528985507246
40-9-71-1	40	9-710	tolhokwewu	t o lˠ o kʷ e w u	0.0	False	0.169117647059
40-9-72-1	40	9-720	itech’aynej	i t e tʃ ʔ a j n e x	0.0	False	0.156069364162
40-9-73-1	40	9-730	iyhot	i j h o t	0.0	False	0.0991189427313
40-9-74-1	40	9-740	wiliu	w i l i u	1.0	False	0.617841409692
40-9-75-1	40	9-750	ipotsinche	i p o ts i n tʃ e	0.0	False	0.08255243195
40-9-76-1	40	9-760	kanastu	k a n a s t u	1.0	False	0.41592920354
40-9-771-1	40	9-771	wesaj	w e s a x	0.0	False	0.671232876712
40-9-78-1	40	9-780	hutanaj	h u t a n a x	0.0	False	0.487804878049
40-9-79-1	40	9-790	tohechefw	t o h e tʃ e fʷ	0.0	False	0.25974025974
40-9-791-1	40	9-791	lhayafwtej	lˠ a j a fʷ t e x	0.0	False	0.133333333333
40-9-81-1	40	9-810	itech’aynej	i t e tʃ ʔ a j n e x	0.0	False	0.265593561368
40-9-88-1	40	9-880	pintula	p i n t u l a	1.0	False	0.518375241779
40-9-89-1	40	9-890	pinta	p i n t a	1.0	False	0.334608030593
40-10-11-1	40	10-110	iloyhatlhi	i l o j h a t lˠ i	0.0	False	0.281914893617
40-10-12-1	40	10-120	ilenejlhi	i l e n e x lˠ i	0.0	False	0.148288973384
40-10-13-1	40	10-130	ilen	i l e n	0.0	False	0.0962837837838
40-10-14-1	40	10-140	yikofwel	y i k o fʷ e l	0.0	False	0.114583333333
40-10-15-1	40	10-150	yikofwelhche	y i k o fʷ e lˠ tʃ e	0.0	False	0.187125748503
40-10-16-1	40	10-160	ileyej	i l e j e x	0.0	False	0.0404131118096
40-10-17-1	40	10-170	hits’elhkatche	h i ts ʔ e lˠ k a t tʃ e	0.0	False	0.157894736842
40-10-21-1	40	10-210	yihukpho	y i h u k pʰ o	0.0	False	0.0111234705228
40-10-22-1	40	10-220	itunpho	i t u n pʰ o	0.0	False	0.0868167202572
40-10-23-1	40	10-230	tolhpho	t o lˠ pʰ o	0.0	True	0.0541516245487
40-10-24-1	40	10-240	nitun	n i t u n	0.0	False	0.0581395348837
40-10-25-1	40	10-250	tafwumej	t a fʷ u m e x	0.0	False	0.0402985074627
40-10-252-1	40	10-252	tachema	t a tʃ e m a	0.0	False	0.158069883527
40-10-26-1	40	10-260	isichot	i s i tʃ o t	0.0	False	0.172413793103
40-10-32-1	40	10-320	yik	y i k	0.0	False	0.041958041958
40-10-33-1	40	10-330	yeycho’	y e j tʃ o ʔ	0.0	False	0.100371747212
40-10-34-1	40	10-340	ipe’not	i p e ʔ n o t	0.0	False	0.0504484304933
40-10-35-1	40	10-350	t’ilin	t ʔ i l i n	0.0	True	0.103346456693
40-10-351-1	40	10-351	yeycho’	y e j tʃ o ʔ	0.0	False	0.15690376569
40-10-36-1	40	10-360	tiyojche inot	t i j o x tʃ e # i n o t	0.0	False	0.147058823529
40-10-37-1	40	10-370	wiy’o	w i j ʔ o	0.0	True	0.13114071607
40-10-38-1	40	10-380	yafwit	y a fʷ i t	0.0	True	0.0377906976744
40-10-41-1	40	10-410	takuslhi	t a k u s lˠ i	0.0	False	0.1125
40-10-412-1	40	10-412	itsinen lap’ulhkas	i ts i n e n # l a p ʔ u lˠ k a s	0.0	False	0.0670731707317
40-10-413-1	40	10-413	nitselhot	n i ts e lˠ o t	0.0	False	0.215909090909
40-10-42-1	40	10-420	hip’etaj	h i p ʔ e t a x	0.0	False	0.11214953271
40-10-43-1	40	10-430	tiyojpho	t i j o x pʰ o	0.0	False	0.0639344262295
40-10-43-2	40	10-430	takatin	t a k a t i n	0.0	False	0.0639344262295
40-10-43-3	40	10-430	tiyojpe’	t i j o x p e ʔ	0.0	False	0.0639344262295
40-10-431-1	40	10-431	y’aj	y ʔ a x	0.0	False	0.139805825243
40-10-44-1	40	10-440	wayla	w a j l a	1.0	False	0.285714285714
40-10-44-2	40	10-440	takatin	t a k a t i n	0.0	False	0.285714285714
40-10-45-1	40	10-450	yik	y i k	0.0	True	0.0882352941176
40-10-451-1	40	10-451	ik’efwyenche	i k ʔ e fʷ j e n tʃ e	0.0	False	0.17032967033
40-10-46-1	40	10-460	ine’alhuhu	i n e ʔ a lˠ u h u	0.0	True	0.0241935483871
40-10-47-1	40	10-470	yik	y i k	0.0	True	0.0370786516854
40-10-471-1	40	10-471	yihukpho	y i h u k pʰ o	0.0	False	0.113764044944
40-10-472-1	40	10-472	taw’elhu	t a w ʔ e lˠ u	0.0	False	0.0463483146067
40-10-473-1	40	10-473	ineycho’	i n e j tʃ o ʔ	0.0	False	0.121621621622
40-10-474-1	40	10-474	yikch’uya	y i k tʃ ʔ u j a	0.0	False	0.0277136258661
40-10-48-1	40	10-480	nom	n o m	0.0	True	0.0323275862069
40-10-481-1	40	10-481	tapilh	t a p i l̥	0.0	False	0.177480916031
40-10-481-2	40	10-481	yopilh	y o p i l̥	0.0	False	0.177480916031
40-10-49-1	40	10-490	yik	y i k	0.0	False	0.135880267822
40-10-491-1	40	10-491	y’um	y ʔ u m	0.0	False	0.133333333333
40-10-51-1	40	10-510	yihonlhi	y i h o n lˠ i	0.0	False	0.125
40-10-52-1	40	10-520	yihon	y i h o n	0.0	False	0.0715767634855
40-10-53-1	40	10-530	yihonlhi	y i h o n lˠ i	0.0	False	0.16049382716
40-10-55-1	40	10-550	yomey	y o m e j	0.0	False	0.16848673947
40-10-56-1	40	10-560	yomwhoye	y o m w̥ o j e	0.0	False	0.0729166666667
40-10-57-1	40	10-570	yihukfwi	y i h u k fʷ i	0.0	False	0.75
40-10-61-1	40	10-610	tilhoj	t i lˠ o x	0.0	True	0.0808918496363
40-10-612-1	40	10-612	ichoj	i tʃ o x	0.0	False	0.112319486539
40-10-613-1	40	10-613	tilhoj	t i lˠ o x	0.0	False	0.0981225044601
40-10-614-1	40	10-614	tilhoj	t i lˠ o x	0.0	False	0.185709232402
40-10-615-1	40	10-615	ichoj itikfwi lawilisch’u	i tʃ o x # i t i k fʷ i # l a w i l i s tʃ ʔ u	0.0	False	0.0782664253008
40-10-62-1	40	10-620	ichoja	i tʃ o x a	0.0	False	0.0180084745763
40-10-63-1	40	10-630	ithatey	i tʰ a t e j	0.0	False	0.133177570093
40-10-64-1	40	10-640	ipoyenche	i p o j e n tʃ e	0.0	False	0.157051282051
40-10-65-1	40	10-650	manija	m a n i x a	1.0	False	0.331828442438
40-10-66-1	40	10-660	ipe’	i p e ʔ	0.0	False	0.197080291971
40-10-67-1	40	10-670	yihetche	y i h e t tʃ e	0.0	False	0.172597864769
40-10-71-1	40	10-710	n’oyij	n ʔ o j i x	0.0	True	0.311659192825
40-10-72-1	40	10-720	senda	s e n d a	1.0	False	0.207468879668
40-10-74-1	40	10-740	pwentu	pʷ e n t u	1.0	False	0.417159763314
40-10-75-1	40	10-750	kaletaj	k a l e t a x	1.0	False	0.667922020381
40-10-76-1	40	10-760	mak kolo	m a k # k o l o	0.0	False	0.460843373494
40-10-77-1	40	10-770	totkolhlhile	t o t k o l̥ + l̥ i l e	0.0	False	0.448453608247
40-10-78-1	40	10-780	weyis w’uhi	w e j i s # w ʔ u h i	1.0	False	0.405405405405
40-10-81-1	40	10-810	walku	w a l k u	1.0	False	0.608695652174
40-10-83-1	40	10-830	walku lhos	w a l k u # lˠ o s	1.0	False	0.535294117647
40-10-831-1	40	10-831	tsalana	ts a l a n a	1.0	False	0.435714285714
40-10-85-1	40	10-850	tsalanacha	ts a l a n a tʃ a	1.0	False	0.455882352941
40-10-851-1	40	10-851	tsalanacha	ts a l a n a tʃ a	1.0	False	0.28164556962
40-10-852-1	40	10-852	iseklo’ inot	i s e k l o ʔ # i n o t	0.0	False	0.210900473934
40-10-86-1	40	10-860	timon	t i m o n	1.0	False	0.460227272727
40-10-87-1	40	10-870	wanderaw’et	w a n d e r a w ʔ e t	1.0	False	0.339622641509
40-10-89-1	40	10-890	walku katmek	w a l k u # k a t m e k	1.0	False	0.58389261745
40-10-91-1	40	10-910	puerto	p u e r t o	1.0	False	0.433070866142
40-11-11-1	40	11-110	tilhamej	t i lˠ a m e x	0.0	False	0.0366524129505
40-11-12-1	40	11-120	hiw’en	h i w ʔ e n	0.0	False	0.256097560976
40-11-13-1	40	11-130	tachema	t a tʃ e m a	0.0	True	0.100439773405
40-11-14-1	40	11-140	tachema	t a tʃ e m a	0.0	False	0.0295130349238
40-11-15-1	40	11-150	ichojlhi	i tʃ o x lˠ i	0.0	False	0.100222717149
40-11-17-1	40	11-170	yikanej	y i k a n e x	0.0	False	0.148984198646
40-11-18-1	40	11-180	mayek	m a j e k	0.0	False	0.227722772277
40-11-21-1	40	11-210	hiw’enhu	h i w ʔ e n̥ u	0.0	True	0.0867768595041
40-11-22-1	40	11-220	yachaj	y a tʃ a x	0.0	False	0.0882352941176
40-11-24-1	40	11-240	yikanej	y i k a n e x	0.0	False	0.24145785877
40-11-25-1	40	11-250	ifwayhat	i fʷ a j h a t	0.0	False	0.368154158215
40-11-27-1	40	11-270	yikonchi	y i k o n tʃ i	0.0	False	0.178846153846
40-11-28-1	40	11-280	isaj	i s a x	0.0	False	0.186842105263
40-11-31-1	40	11-310	t’ekwe	t ʔ e kʷ e	0.0	False	0.0836614173228
40-11-32-1	40	11-320	nesa	n e s a	0.0	False	0.0859303391384
40-11-33-1	40	11-330	tatoy	t a t o j	0.0	False	0.0371900826446
40-11-34-1	40	11-340	ilanhi	i l a n̥ i	0.0	False	0.119272555503
40-11-34-2	40	11-340	yomet	y o m e t	0.0	False	0.119272555503
40-11-34-3	40	11-340	ileyej	i l e j e x	0.0	False	0.119272555503
40-11-43-1	40	11-430	tokow’oj	t o k o w ʔ o x	0.0	False	0.5375
40-11-44-1	40	11-440	munelu	m u n e l u	1.0	False	0.533524904215
40-11-51-1	40	11-510	niyat	n i j a t	0.0	False	0.284745762712
40-11-52-1	40	11-520	p’alitsaj	p ʔ a l i ts a x	0.0	False	0.4461414791
40-11-52-2	40	11-520	pwili	pʷ i l i	1.0	False	0.4461414791
40-11-53-1	40	11-530	w’aytsaj	w ʔ a j ts a x	0.0	False	0.20719844358
40-11-54-1	40	11-540	atsufwnaj	a ts u fʷ n a x	0.0	False	0.217391304348
40-11-61-1	40	11-610	icheihona	i tʃ e i h o n a	0.0	False	0.0753424657534
40-11-62-1	40	11-620	icheihona	i tʃ e i h o n a	0.0	False	0.109630266552
40-11-63-1	40	11-630	lacheyjonhat	l a tʃ e j x o n̥ a t	0.0	False	0.186046511628
40-11-64-1	40	11-640	lates	l a t e s	0.0	False	0.307531380753
40-11-65-1	40	11-650	iwuhaya	i w u h a j a	0.0	False	0.303797468354
40-11-66-1	40	11-660	wuletu	w u l e t u	1.0	False	0.630281690141
40-11-69-1	40	11-690	impuesto	i m p u e s t o	1.0	False	0.590361445783
40-11-77-1	40	11-770	ichemyenlhi	i tʃ e m j e n lˠ i	0.0	False	0.378472222222
40-11-78-1	40	11-780	lakow’oj	l a k o w ʔ o x	0.0	False	0.531914893617
40-11-79-1	40	11-790	yikalhi lakow’oj	y i k a lˠ i # l a k o w ʔ o x	0.0	False	0.188966116421
40-11-81-1	40	11-810	ichoj	i tʃ o x	0.0	False	0.15221987315
40-11-82-1	40	11-820	wende	w e n d e	1.0	False	0.172631578947
40-11-83-1	40	11-830	itemhatlo’ elh	i t e m̥ a t l o ʔ # e l̥	0.0	False	0.261904761905
40-11-84-1	40	11-840	tienawu	t i e n a w u	1.0	False	0.326530612245
40-11-85-1	40	11-850	tiena	t i e n a	1.0	False	0.674698795181
40-11-86-1	40	11-860	tiena	t i e n a	1.0	False	0.702127659574
40-11-87-1	40	11-870	laha	l a h a	0.0	False	0.431330472103
40-11-88-1	40	11-880	t’enhi	t ʔ e n̥ i	0.0	False	0.297297297297
40-11-89-1	40	11-890	hat’enhihi	h a t ʔ e n̥ i h i	0.0	False	0.426877470356
40-11-91-1	40	11-910	iwumlhi	i w u m lˠ i	0.0	False	0.128463476071
40-11-92-1	40	11-920	pesa	p e s a	1.0	False	0.388461538462
40-12-01-1	40	12-010	lapesey	l a p e s e j	0.0	False	0.0767590618337
40-12-011-1	40	12-011	iklafwete	i k l a fʷ e t e	0.0	False	0.0245398773006
40-12-02-1	40	12-020	iwhoye	i w̥ o j e	0.0	False	0.0708502024291
40-12-03-1	40	12-030	ikcho’	i k tʃ o ʔ	0.0	False	0.0477748691099
40-12-041-1	40	12-041	tataylo’	t a t a j l o ʔ	0.0	False	0.0551020408163
40-12-05-1	40	12-050	ikfwi	i k fʷ i	0.0	False	0.0791139240506
40-12-06-1	40	12-060	ihi alhu	i h i # a lˠ u	0.0	False	0.050796812749
40-12-08-1	40	12-080	ikpho	i k pʰ o	0.0	False	0.0
40-12-11-1	40	12-110	law’et	l a w ʔ e t	0.0	False	0.254817987152
40-12-12-1	40	12-120	itihi	i t i h i	0.0	False	0.0633406318424
40-12-12-2	40	12-120	ithathu	i tʰ a tʰ u	0.0	False	0.0633406318424
40-12-12-3	40	12-120	itikfwi	i t i k fʷ i	0.0	False	0.0633406318424
40-12-12-4	40	12-120	iti’pe’	i t i ʔ p e ʔ	0.0	False	0.0633406318424
40-12-12-5	40	12-120	itiklafwete	i t i k l a fʷ e t e	0.0	False	0.0633406318424
40-12-12-6	40	12-120	itikpho	i t i k pʰ o	0.0	False	0.0633406318424
40-12-13-1	40	12-130	tataypho	t a t a j pʰ o	0.0	True	0.0886075949367
40-12-14-1	40	12-140	lhipiyen	lˠ i p i j e n	0.0	False	0.01875
40-12-14-2	40	12-140	imokatsi	i m o k a ts i	0.0	False	0.01875
40-12-15-1	40	12-150	takasit	t a k a s i t	0.0	True	0.0190920661858
40-12-16-1	40	12-160	imolhehi	i m o lˠ e h i	0.0	False	0.135593220339
40-12-17-1	40	12-170	suwula’	s u w u l a ʔ	1.0	False	0.229274611399
40-12-17-2	40	12-170	imolhilhip	i m o lˠ i lˠ i p	0.0	False	0.229274611399
40-12-21-1	40	12-210	t’okwe	t ʔ o kʷ e	0.0	False	0.144827586207
40-12-21-2	40	12-210	yihethu	y i h e tʰ u	0.0	False	0.144827586207
40-12-212-1	40	12-212	t’okwe	t ʔ o kʷ e	0.0	False	0.099593495935
40-12-213-1	40	12-213	iskun	i s k u n	0.0	False	0.167346938776
40-12-22-1	40	12-220	yihethu	y i h e tʰ u	0.0	False	0.173306772908
40-12-23-1	40	12-230	w’enhat	w ʔ e n̥ a t	0.0	False	0.179767359887
40-12-23-2	40	12-230	tiyejkanhi	t i j e x k a n̥ i	0.0	False	0.179767359887
40-12-232-1	40	12-232	hich’esaj	h i tʃ ʔ e s a x	0.0	False	0.185915492958
40-12-24-1	40	12-240	iwum	i w u m	0.0	False	0.104895104895
40-12-25-1	40	12-250	hipuhi	h i p u h i	0.0	False	0.178095611285
40-12-26-1	40	12-260	hipupe’	h i p u p e ʔ	0.0	False	0.0912828947368
40-12-27-1	40	12-270	iskat	i s k a t	0.0	False	0.0717131474104
40-12-31-1	40	12-310	atufwpho	a t u fʷ pʰ o	0.0	False	0.124452782989
40-12-32-1	40	12-320	atufwcho’	a t u fʷ tʃ o ʔ	0.0	False	0.104931192661
40-12-33-1	40	12-330	ikpho	i k pʰ o	0.0	False	0.255509899141
40-12-34-1	40	12-340	ikfwi	i k fʷ i	0.0	False	0.0922982885086
40-12-35-1	40	12-350	lapes	l a p e s	0.0	False	0.0969761759316
40-12-352-1	40	12-352	latshelo’	l a tsʰ e l o ʔ	0.0	False	0.14693877551
40-12-353-1	40	12-353	lhipey	lˠ i p e j	0.0	False	0.128514056225
40-12-36-1	40	12-360	lhip	lˠ i p	0.0	False	0.139556377079
40-12-37-1	40	12-370	tochuwej	t o tʃ u w e x	0.0	False	0.154411764706
40-12-41-1	40	12-410	tofwumkat	t o fʷ u m k a t	0.0	False	0.0362903225806
40-12-42-1	40	12-420	tots’amkat	t o ts ʔ a m k a t	0.0	False	0.15
40-12-43-1	40	12-430	nitufwayey	n i t u fʷ a j e j	0.0	False	0.117283950617
40-12-44-1	40	12-440	atufwey	a t u fʷ e j	0.0	True	0.0559701492537
40-12-45-1	40	12-450	tewuk choslhele	t e w u k # tʃ o s lˠ e l e	0.0	False	0.233695652174
40-12-46-1	40	12-460	ikphomey	i k pʰ o m e j	0.0	False	0.244444444444
40-12-47-1	40	12-470	tolhu tayhi	t o lˠ u # t a j h i	0.0	False	0.204819277108
40-12-48-1	40	12-480	tapinhi	t a p i n̥ i	0.0	False	0.255952380952
40-12-53-1	40	12-530	chiyhel	tʃ i j h e l	0.0	False	0.0390070921986
40-12-54-1	40	12-540	meli	m e l i	1.0	False	0.196202531646
40-12-55-1	40	12-550	wefw	w e fʷ	0.0	True	0.110869565217
40-12-56-1	40	12-560	niwefwa	n i w e fʷ a	0.0	True	0.0910470409712
40-12-56-2	40	12-560	lhomsaj	lˠ o m s a x	0.0	True	0.0910470409712
40-12-57-1	40	12-570	pitaj	p i t a x	0.0	True	0.0439783491204
40-12-58-1	40	12-580	pitaj	p i t a x	0.0	False	0.0756073376301
40-12-59-1	40	12-590	niptaja	n i p t a x a	0.0	False	0.0989583333333
40-12-61-1	40	12-610	chitsajhu	tʃ i ts a xʰ u	0.0	True	0.45
40-12-61-2	40	12-610	chitsajpho	tʃ i ts a x pʰ o	0.0	True	0.45
40-12-62-1	40	12-620	ilupenche	i l u p e n tʃ e	0.0	False	0.09375
40-12-62-2	40	12-620	niktsajahu	n i k ts a x a h u	0.0	False	0.09375
40-12-63-1	40	12-630	tach’upway	t a tʃ ʔ u pʷ a j	0.0	True	0.049504950495
40-12-65-1	40	12-650	ilupen	i l u p e n	0.0	False	0.126315789474
40-12-67-1	40	12-670	pitufw	p i t u fʷ	0.0	False	0.148331273177
40-12-68-1	40	12-680	niwefwa toj pitufw	n i w e fʷ a # t o x # p i t u fʷ	0.0	False	0.0967741935484
40-12-71-1	40	12-710	lhaw’awelhche	lˠ a w ʔ a w e lˠ tʃ e	0.0	False	0.290322580645
40-12-71-2	40	12-710	hip’akche	h i p ʔ a k tʃ e	0.0	False	0.290322580645
40-12-73-1	40	12-730	tatshepiche	t a tsʰ e p i tʃ e	0.0	False	0.131632653061
40-12-74-1	40	12-740	tats’efwihu	t a ts ʔ e fʷ i h u	0.0	False	0.100684931507
40-12-75-1	40	12-750	tokek	t o k e k	0.0	False	0.219827586207
40-12-76-1	40	12-760	latshelho’	l a tsʰ e lˠ o ʔ	0.0	False	0.196790540541
40-12-77-1	40	12-770	klus	k l u s	1.0	False	0.5
40-12-81-1	40	12-810	lhip’unlhi	lˠ i p ʔ u n lˠ i	0.0	True	0.181985294118
40-12-82-1	40	12-820	lhip’unlhi	lˠ i p ʔ u n lˠ i	0.0	False	0.252742946708
40-12-83-1	40	12-830	lhip’unlhi	lˠ i p ʔ u n lˠ i	0.0	False	0.570189274448
40-12-83-2	40	12-830	pelutaj	p e l u t a x	0.0	False	0.570189274448
40-12-85-1	40	12-850	lachuwej	l a tʃ u w e x	0.0	False	0.102459016393
40-12-92-1	40	12-920	nichotche	n i tʃ o t tʃ e	0.0	False	0.174363057325
40-12-93-1	40	12-930	itey	i t e j	0.0	False	0.266540642722
40-13-1	40	130	selu	s e l u	0.0	False	0.724409448819
40-13-01-1	40	13-010	unu	u n u	1.0	False	0.130208333333
40-13-02-1	40	13-020	lus	l u s	1.0	False	0.230988593156
40-13-03-1	40	13-030	tales	t a l e s	1.0	False	0.219101123596
40-13-04-1	40	13-040	kwatlu	kʷ a t l u	1.0	False	0.211956521739
40-13-05-1	40	13-050	sinku	s i n k u	1.0	False	0.228260869565
40-13-06-1	40	13-060	seis	s e i s	1.0	False	0.255813953488
40-13-07-1	40	13-070	siete	s i e t e	1.0	False	0.289772727273
40-13-08-1	40	13-080	ocho	o tʃ o	1.0	False	0.255813953488
40-13-09-1	40	13-090	nwewe	nʷ e w e	1.0	False	0.289772727273
40-13-1-1	40	13-100	lyes	l j e s	1.0	True	0.275862068966
40-13-101-1	40	13-101	onsi	o n s i	1.0	False	0.231707317073
40-13-102-1	40	13-102	lusi	l u s i	1.0	False	0.234567901235
40-13-103-1	40	13-103	kinsi	k i n s i	1.0	False	0.176829268293
40-13-104-1	40	13-104	wenti	w e n t i	1.0	False	0.225609756098
40-13-105-1	40	13-105	sien	s i e n	1.0	False	0.420454545455
40-13-106-1	40	13-106	mil	m i l	1.0	False	0.581395348837
40-13-107-1	40	13-107	kunta	k u n t a	1.0	False	0.22972972973
40-13-14-1	40	13-140	nufwu	n u fʷ u	0.0	True	0.186956521739
40-13-15-1	40	13-150	nitokw	n i t o kʷ	0.0	True	0.144230769231
40-13-17-1	40	13-170	lhimphaj	lˠ i m pʰ a x	0.0	False	0.0880626223092
40-13-17-2	40	13-170	niwefwa	n i w e fʷ a	0.0	False	0.0880626223092
40-13-18-1	40	13-180	wefwnaya	w e fʷ n a j a	0.0	False	0.209558823529
40-13-181-1	40	13-181	mayek	m a j e k	0.0	False	0.0989010989011
40-13-19-1	40	13-190	wefwpe’	w e fʷ p e ʔ	0.0	False	0.289383561644
40-13-21-1	40	13-210	tapuyej	t a p u j e x	0.0	True	0.106382978723
40-13-22-1	40	13-220	lhajlheleya	lˠ a x lˠ e l e j a	0.0	False	0.135869565217
40-13-23-1	40	13-230	lhip	lˠ i p	0.0	False	0.243639921722
40-13-24-1	40	13-240	lach’u	l a tʃ ʔ u	0.0	False	0.157972440945
40-13-24-2	40	13-240	lhip	lˠ i p	0.0	False	0.157972440945
40-13-33-1	40	13-330	ts’ilak	ts ʔ i l a k	0.0	False	0.171568627451
40-13-34-1	40	13-340	tachen	t a tʃ e n	0.0	False	0.123287671233
40-13-35-1	40	13-350	imolhhen	i m o l̥ h e n	0.0	False	0.114395886889
40-13-37-1	40	13-370	ihi lus	i h i # l u s	1.0	False	0.355731225296
40-14-11-1	40	14-110	lawhoy	l a w̥ o j	0.0	False	0.539467341528
40-14-12-1	40	14-120	nekchom	n e k tʃ o m	0.0	False	0.452054794521
40-14-12-2	40	14-120	anio	a n i o	1.0	False	0.452054794521
40-14-13-1	40	14-130	nech’ayik	n e tʃ ʔ a j i k	0.0	True	0.0804597701149
40-14-14-1	40	14-140	mamse	m a m s e	0.0	False	0.162790697674
40-14-14-2	40	14-140	nipajache	n i p a x a tʃ e	0.0	False	0.162790697674
40-14-15-1	40	14-150	thalokw	tʰ a l o kʷ	0.0	True	0.103915662651
40-14-15-2	40	14-150	lawemek	l a w e m e k	0.0	True	0.103915662651
40-14-16-1	40	14-160	inathaj	i n a tʰ a x	0.0	False	0.175
40-14-17-1	40	14-170	hunaj	h u n a x	0.0	False	0.130896226415
40-14-18-1	40	14-180	athana	a tʰ a n a	0.0	False	0.103159851301
40-14-19-1	40	14-190	yukfwajkwewet	y u k fʷ a x kʷ e w e t	0.0	False	0.23359375
40-14-21-1	40	14-210	ilofwel	i l o fʷ e l	0.0	False	0.10736677116
40-14-22-1	40	14-220	yiwainlhaj	y i w a i n lˠ a x	0.0	False	0.0804066543438
40-14-24-1	40	14-240	’utle	ʔ u t l e	0.0	False	0.166304347826
40-14-25-1	40	14-250	ketlhi	k e t lˠ i	0.0	False	0.134168157424
40-14-26-1	40	14-260	lapes	l a p e s	0.0	False	0.131934566145
40-14-27-1	40	14-270	nufw	n u fʷ	0.0	False	0.21518607443
40-14-28-1	40	14-280	ileyej	i l e j e x	0.0	False	0.141949152542
40-14-29-1	40	14-290	wak’alh	w a k ʔ a l̥	0.0	False	0.317729083665
40-14-34-1	40	14-340	hayip	h a j i p	0.0	False	0.153846153846
40-14-35-1	40	14-350	yip	y i p	0.0	False	0.112561174551
40-14-41-1	40	14-410	fwala	fʷ a l a	0.0	False	0.13931181486
40-14-42-1	40	14-420	hunatsi	h u n a ts i	0.0	True	0.0689655172414
40-14-43-1	40	14-430	fwala’ihlo’	fʷ a l a ʔ i h l o ʔ	0.0	False	0.327272727273
40-14-44-1	40	14-440	inathaj	i n a tʰ a x	0.0	False	0.144736842105
40-14-45-1	40	14-450	lusi	l u s i	1.0	False	0.103260869565
40-14-451-1	40	14-451	hunaj	h u n a x	0.0	False	0.159198113208
40-14-46-1	40	14-460	hunatsi	h u n a ts i	0.0	False	0.127976190476
40-14-47-1	40	14-470	fwalana	fʷ a l a n a	0.0	False	0.0477528089888
40-14-48-1	40	14-480	chefwala	tʃ e fʷ a l a	0.0	False	0.0602409638554
40-14-481-1	40	14-481	temlok ifwala	t e m l o k # i fʷ a l a	0.0	False	0.0126582278481
40-14-49-1	40	14-490	fwalanajtsu	fʷ a l a n a x ts u	0.0	True	0.0421686746988
40-14-491-1	40	14-491	ifwala elhaji	i fʷ a l a # e lˠ a x i	0.0	False	0.0185185185185
40-14-51-1	40	14-510	ora	o r a	1.0	False	0.757505773672
40-14-53-1	40	14-530	tokafwala	t o k a fʷ a l a	0.0	False	0.743119266055
40-14-53-2	40	14-530	tokwe’fwat	t o kʷ e ʔ fʷ a t	0.0	False	0.743119266055
40-14-61-1	40	14-610	semanu	s e m a n u	1.0	False	0.630555555556
40-14-62-1	40	14-620	luminku	l u m i n k u	1.0	False	0.490625
40-14-63-1	40	14-630	lunis	l u n i s	1.0	False	0.536585365854
40-14-64-1	40	14-640	maltis	m a l t i s	1.0	False	0.525
40-14-65-1	40	14-650	mielkulis	m i e l k u l i s	1.0	False	0.542682926829
